Orthogroup,Tracheophyte,Bryophyte,Streptophyte_algae,Chlorophyte_algae,Cyanobacteria
OG0042787,1,0,0,0,0
OG0042788,1,0,0,0,0
OG0042789,1,0,0,0,0
OG0042790,1,0,0,0,0
OG0042791,1,0,0,0,0
OG0042792,1,0,0,0,0
OG0042793,1,0,0,0,0
OG0042794,1,0,0,0,0
OG0042795,1,0,0,0,0
OG0042796,1,0,0,0,0
OG0042797,1,0,0,0,0
OG0042798,1,0,0,0,0
OG0042799,1,0,0,0,0
OG0042800,1,0,0,0,0
OG0042801,1,0,0,0,0
OG0042802,1,0,0,0,0
OG0042803,1,0,0,0,0
OG0042804,1,0,0,0,0
OG0042805,1,0,0,0,0
OG0042806,1,0,0,0,0
OG0042807,1,0,0,0,0
OG0042808,1,0,0,0,0
OG0042809,1,0,0,0,0
OG0042810,1,0,0,0,0
OG0042811,1,0,0,0,0
OG0042812,1,0,0,0,0
OG0042813,1,0,0,0,0
OG0042814,1,0,0,0,0
OG0042815,1,0,0,0,0
OG0042816,1,0,0,0,0
OG0042817,1,0,0,0,0
OG0042818,1,0,0,0,0
OG0042819,1,0,0,0,0
OG0042820,1,0,0,0,0
OG0042821,1,0,0,0,0
OG0042822,1,0,0,0,0
OG0042823,1,0,0,0,0
OG0042824,1,0,0,0,0
OG0042825,1,0,0,0,0
OG0042826,1,0,0,0,0
OG0042827,1,0,0,0,0
OG0042828,1,0,0,0,0
OG0042829,1,0,0,0,0
OG0042830,1,0,0,0,0
OG0042831,1,0,0,0,0
OG0042832,1,0,0,0,0
OG0042833,1,0,0,0,0
OG0042834,1,0,0,0,0
OG0042835,1,0,0,0,0
OG0042836,1,0,0,0,0
OG0042837,1,0,0,0,0
OG0042838,1,0,0,0,0
OG0042839,1,0,0,0,0
OG0042840,1,0,0,0,0
OG0042841,1,0,0,0,0
OG0042842,1,0,0,0,0
OG0042843,1,0,0,0,0
OG0042844,1,0,0,0,0
OG0042845,1,0,0,0,0
OG0042846,1,0,0,0,0
OG0042847,1,0,0,0,0
OG0042848,1,0,0,0,0
OG0042849,1,0,0,0,0
OG0042850,1,0,0,0,0
OG0042851,1,0,0,0,0
OG0042852,1,0,0,0,0
OG0042853,1,0,0,0,0
OG0042854,1,0,0,0,0
OG0042855,1,0,0,0,0
OG0042856,1,0,0,0,0
OG0042857,1,0,0,0,0
OG0042858,1,0,0,0,0
OG0042859,1,0,1,0,0
OG0042860,1,0,0,0,0
OG0042861,1,0,0,0,0
OG0042862,1,0,0,0,0
OG0042863,1,0,0,0,0
OG0042864,1,0,0,0,0
OG0042865,1,0,0,0,0
OG0042866,1,1,0,0,0
OG0042867,1,0,0,0,0
OG0042868,1,0,0,0,0
OG0042869,1,0,0,0,0
OG0042870,1,0,0,0,0
OG0042871,1,0,0,0,0
OG0042872,1,0,0,0,0
OG0042873,1,0,0,0,0
OG0042874,1,0,0,0,0
OG0042875,1,0,0,0,0
OG0042876,1,0,0,0,0
OG0042877,1,0,0,0,0
OG0042878,1,0,0,0,0
OG0042879,1,0,0,0,0
OG0042880,1,0,0,0,0
OG0042881,1,0,1,0,0
OG0042882,1,0,0,0,0
OG0042883,1,0,0,0,0
OG0042884,1,0,0,0,0
OG0042885,1,0,0,0,0
OG0042886,1,0,0,0,0
OG0042887,1,0,0,0,0
OG0042888,1,0,0,0,0
OG0042889,1,0,0,0,0
OG0042890,1,0,0,0,0
OG0042891,1,0,0,0,0
OG0042892,1,0,0,0,0
OG0042893,1,0,0,0,0
OG0042894,1,0,0,0,0
OG0042895,1,0,0,0,0
OG0042896,1,0,0,0,0
OG0042897,1,0,0,0,0
OG0042898,1,0,0,0,0
OG0042899,1,0,0,0,0
OG0042900,1,0,0,0,0
OG0042901,1,0,0,0,0
OG0042902,1,0,0,0,0
OG0042903,1,0,0,0,0
OG0042904,1,0,0,0,0
OG0042905,1,0,0,0,0
OG0042906,1,0,0,0,0
OG0042907,1,0,0,0,0
OG0042908,1,0,0,0,0
OG0042909,1,0,0,0,0
OG0042910,1,0,0,0,0
OG0042911,1,0,0,0,0
OG0042912,1,0,0,0,0
OG0042913,1,0,0,0,0
OG0042914,1,0,0,0,0
OG0042915,1,0,0,0,0
OG0042916,1,0,0,0,0
OG0042917,1,0,0,0,0
OG0042918,1,0,0,0,0
OG0042919,1,0,0,0,0
OG0042920,1,0,0,0,0
OG0042921,1,0,0,0,0
OG0042922,1,0,0,0,0
OG0042923,1,0,0,0,0
OG0042924,1,0,0,0,0
OG0042925,1,0,0,0,0
OG0042926,1,0,0,0,0
OG0042927,1,0,0,0,0
OG0042928,1,0,0,0,0
OG0042929,1,0,0,0,0
OG0042930,1,0,0,0,0
OG0042931,1,0,0,0,0
OG0042932,1,0,0,0,0
OG0042933,1,0,0,0,0
OG0042934,1,0,0,0,0
OG0042935,1,0,0,0,0
OG0042936,1,0,0,0,0
OG0042937,1,0,0,0,0
OG0042938,1,0,0,0,0
OG0042939,1,0,1,0,0
OG0042940,1,0,0,0,0
OG0042941,1,0,0,0,0
OG0042942,1,0,1,0,0
OG0042943,1,0,0,0,0
OG0042944,1,0,0,0,0
OG0042945,1,0,0,0,0
OG0042946,1,0,0,0,0
OG0042947,1,0,0,0,0
OG0042948,1,0,0,0,0
OG0042949,1,0,0,0,0
OG0042950,1,0,0,0,0
OG0042951,1,0,0,0,0
OG0042952,1,0,0,0,0
OG0042953,1,0,0,0,0
OG0042954,1,0,0,0,0
OG0042955,1,0,0,0,0
OG0042956,1,0,0,0,0
OG0042957,1,0,0,0,0
OG0042958,1,0,0,0,0
OG0042959,1,0,0,0,0
OG0042960,1,0,0,0,0
OG0042961,1,0,0,0,0
OG0042962,1,0,0,0,0
OG0042963,1,0,0,0,0
OG0042964,1,0,0,0,0
OG0042965,1,0,0,0,0
OG0042966,1,0,0,0,0
OG0042967,1,0,0,0,0
OG0042968,1,0,0,0,0
OG0042969,1,0,0,0,0
OG0042970,1,0,0,0,0
OG0042971,1,0,0,0,0
OG0042972,1,0,0,0,0
OG0042973,1,0,0,0,0
OG0042974,1,0,0,0,0
OG0042975,1,0,0,0,0
OG0042976,1,0,0,0,0
OG0042977,1,0,0,0,0
OG0042978,1,1,0,0,0
OG0042979,1,0,0,0,0
OG0042980,1,0,0,0,0
OG0042981,1,0,0,0,0
OG0042982,1,0,0,0,0
OG0042983,1,0,0,0,0
OG0042984,1,0,0,0,0
OG0042985,1,0,0,0,0
OG0042986,1,0,0,0,0
OG0042987,1,0,0,0,0
OG0042988,1,0,0,0,0
OG0042989,1,0,0,0,0
OG0042990,1,0,0,0,0
OG0042991,1,0,0,0,0
OG0042992,1,0,0,0,0
OG0042993,1,0,0,0,0
OG0042994,1,0,0,0,0
OG0042995,1,0,0,0,0
OG0042996,1,0,0,0,0
OG0042997,1,0,0,0,0
OG0042998,1,0,0,0,0
OG0042999,1,0,0,0,0
OG0043000,1,0,0,0,0
OG0043001,1,0,0,0,0
OG0043002,1,0,0,0,0
OG0043003,1,0,0,0,0
OG0043004,1,0,0,0,0
OG0043005,1,0,0,0,0
OG0043006,1,0,0,0,0
OG0043007,1,0,0,0,0
OG0043008,1,0,0,0,0
OG0043009,1,0,0,0,0
OG0043010,1,0,0,0,0
OG0043011,1,0,0,0,0
OG0043012,1,0,0,0,0
OG0043013,1,0,0,0,0
OG0043014,1,0,0,0,0
OG0043015,1,0,0,0,0
OG0043016,1,0,0,0,0
OG0043017,1,0,0,0,0
OG0043018,1,0,0,0,0
OG0043019,1,0,0,0,0
OG0043020,1,0,0,0,0
OG0043021,1,0,0,0,0
OG0043022,1,0,0,0,0
OG0043023,1,0,0,0,0
OG0043024,1,0,0,0,0
OG0043025,1,0,0,0,0
OG0043026,1,0,0,0,0
OG0043027,1,0,0,0,0
OG0043028,1,0,0,0,0
OG0043029,1,0,0,0,0
OG0043030,1,0,0,0,0
OG0043031,1,0,0,0,0
OG0043032,1,0,0,0,0
OG0043033,1,0,0,0,0
OG0043034,1,0,0,0,0
OG0043035,1,0,0,0,0
OG0043036,1,0,0,0,0
OG0043037,1,0,0,0,0
OG0043038,1,0,0,0,0
OG0043039,1,0,0,0,0
OG0043040,1,0,0,0,0
OG0043041,1,0,0,0,0
OG0043042,1,0,0,0,0
OG0043043,1,0,0,0,0
OG0043044,1,0,0,0,0
OG0043045,1,0,0,0,0
OG0043046,1,0,0,0,0
OG0043047,1,0,0,0,0
OG0043048,1,0,0,0,0
OG0043049,1,0,0,0,0
OG0043050,1,0,0,0,0
OG0043051,1,0,0,0,0
OG0043052,1,0,0,0,0
OG0043053,1,0,1,0,0
OG0043054,1,0,0,0,0
OG0043055,1,0,0,0,0
OG0043056,1,0,0,0,0
OG0043057,1,0,0,0,0
OG0043058,1,0,0,0,0
OG0043059,1,0,0,0,0
OG0043060,1,0,0,0,0
OG0043061,1,0,0,0,0
OG0043062,1,0,0,0,0
OG0043063,1,0,0,0,0
OG0043064,1,1,0,0,0
OG0043065,1,0,0,0,0
OG0043066,1,0,0,0,0
OG0043067,1,0,0,0,0
OG0043068,1,0,0,0,0
OG0043069,1,0,0,0,0
OG0043070,1,0,0,0,0
OG0043071,1,0,0,0,0
OG0043072,1,0,0,0,0
OG0043073,1,0,0,0,0
OG0043074,1,0,0,0,0
OG0043075,1,0,0,0,0
OG0043076,1,0,0,0,0
OG0043077,1,0,0,0,0
OG0043078,1,0,0,0,0
OG0043079,1,0,0,0,0
OG0043080,1,0,0,0,0
OG0043081,1,0,0,0,0
OG0043082,1,0,0,0,0
OG0043083,1,0,0,0,0
OG0043084,1,0,0,0,0
OG0043085,1,0,0,0,0
OG0043086,1,0,0,0,0
OG0043087,1,0,0,0,0
OG0043088,1,0,0,0,0
OG0043089,1,0,0,0,0
OG0043090,1,0,0,0,0
OG0043091,1,1,0,0,0
OG0043092,1,0,0,0,0
OG0043093,1,0,0,0,0
OG0043094,1,0,0,0,0
OG0043095,1,0,0,0,0
OG0043096,1,0,0,0,0
OG0043097,1,0,0,0,0
OG0043098,1,0,0,0,0
OG0043099,1,0,0,0,0
OG0043100,1,0,0,0,0
OG0043101,1,0,0,0,0
OG0043102,1,0,0,0,0
OG0043103,1,0,0,0,0
OG0043104,1,0,0,0,0
OG0043105,1,0,0,0,0
OG0043106,1,0,0,0,0
OG0043107,1,0,0,0,0
OG0043108,1,0,0,0,0
OG0043109,1,0,0,0,0
OG0043110,1,0,0,0,0
OG0043111,1,0,0,0,0
OG0043112,1,0,0,0,0
OG0043113,1,0,0,0,0
OG0043114,1,0,0,0,0
OG0043115,1,0,0,0,0
OG0043116,1,0,0,0,0
OG0043117,1,0,0,0,0
OG0043118,1,0,0,0,0
OG0043119,1,0,0,0,0
OG0043120,1,0,0,0,0
OG0043121,1,0,0,0,0
OG0043122,1,0,0,0,0
OG0043123,1,0,0,0,0
OG0043124,1,0,0,0,0
OG0043125,1,0,0,0,0
OG0043126,1,0,0,0,0
OG0043127,1,0,0,0,0
OG0043128,1,0,0,0,0
OG0043129,1,0,0,0,0
OG0043130,1,0,0,0,0
OG0043131,1,0,0,0,0
OG0043132,1,0,0,0,0
OG0043133,1,0,0,0,0
OG0043134,1,0,0,0,0
OG0043135,1,0,0,0,0
OG0043136,1,0,0,0,0
OG0043137,1,0,0,0,0
OG0043138,1,0,0,0,0
OG0043139,1,0,0,0,0
OG0043140,1,0,0,0,0
OG0043141,1,0,0,0,0
OG0043142,1,0,0,0,0
OG0043143,1,0,0,0,0
OG0043144,1,0,0,0,0
OG0043145,1,0,0,0,0
OG0043146,1,0,0,0,0
OG0043147,1,0,0,0,0
OG0043148,1,0,0,0,0
OG0043149,1,0,0,0,0
OG0043150,1,0,0,0,0
OG0043151,1,0,0,0,0
OG0043152,1,0,0,0,0
OG0043153,1,0,0,0,0
OG0043154,1,0,0,0,0
OG0043155,1,0,0,0,0
OG0043156,1,0,0,0,0
OG0043157,1,0,0,0,0
OG0043158,1,0,0,0,0
OG0043159,1,0,0,0,0
OG0043160,1,0,0,0,0
OG0043161,1,0,0,0,0
OG0043162,1,0,0,0,0
OG0043163,1,0,0,0,0
OG0043164,1,0,0,0,0
OG0043165,1,0,0,0,0
OG0043166,1,0,0,0,0
OG0043167,1,0,0,0,0
OG0043168,1,0,0,0,0
OG0043169,1,0,0,0,0
OG0043170,1,0,0,0,0
OG0043171,1,0,0,0,0
OG0043172,1,0,0,0,0
OG0043173,1,1,0,0,0
OG0043174,1,0,0,0,0
OG0043175,1,0,0,0,0
OG0043176,1,0,0,0,0
OG0043177,1,0,0,0,0
OG0043178,1,0,0,0,0
OG0043179,1,0,0,0,0
OG0043180,1,0,0,0,0
OG0043181,1,0,0,0,0
OG0043182,1,0,0,0,0
OG0043183,1,0,0,0,0
OG0043184,1,0,0,0,0
OG0043185,1,0,0,0,0
OG0043186,1,0,0,0,0
OG0043187,1,0,0,0,0
OG0043188,1,0,0,0,0
OG0043189,1,0,0,0,0
OG0043190,1,0,0,0,0
OG0043191,1,0,0,0,0
OG0043192,1,0,0,0,0
OG0043193,1,0,0,0,0
OG0043194,1,0,0,0,0
OG0043195,1,0,0,0,0
OG0043196,1,0,0,0,0
OG0043197,1,0,0,0,0
OG0043198,1,0,0,0,0
OG0043199,1,0,0,0,0
OG0043200,1,0,0,0,0
OG0043201,1,0,0,0,0
OG0043202,1,0,0,0,0
OG0043203,1,0,0,0,0
OG0043204,1,0,0,0,0
OG0043205,1,0,0,0,0
OG0043206,1,0,0,0,0
OG0043207,1,0,0,0,0
OG0043208,1,0,0,0,0
OG0043209,1,0,0,0,0
OG0043210,1,0,0,0,0
OG0043211,1,0,0,0,0
OG0043212,1,0,0,0,0
OG0043213,1,0,0,0,0
OG0043214,1,0,0,0,0
OG0043215,1,0,0,0,0
OG0043216,1,0,0,0,0
OG0043217,1,0,0,0,0
OG0043218,1,0,0,0,0
OG0043219,1,0,0,0,0
OG0043220,1,0,0,0,0
OG0043221,1,0,0,0,0
OG0043222,1,0,0,0,0
OG0043223,1,0,0,0,0
OG0043224,1,0,0,0,0
OG0043225,1,0,0,0,0
OG0043226,1,0,0,0,0
OG0043227,1,0,0,0,0
OG0043228,1,0,0,0,0
OG0043229,1,0,0,0,0
OG0043230,1,0,0,0,0
OG0043231,1,0,0,0,0
OG0043232,1,0,0,0,0
OG0043233,1,0,0,0,0
OG0043234,1,0,0,0,0
OG0043235,1,0,0,0,0
OG0043236,1,0,0,0,0
OG0043237,1,0,0,0,1
OG0043238,1,0,0,0,0
OG0043239,1,0,0,0,0
OG0043240,1,0,0,0,0
OG0043241,1,0,0,0,0
OG0043242,1,0,0,0,0
OG0043243,1,1,0,0,0
OG0043244,1,0,0,0,0
OG0043245,1,0,0,0,1
OG0043246,1,0,0,0,0
OG0043247,1,0,0,0,0
OG0043248,1,0,0,0,0
OG0043249,1,0,0,0,0
OG0043250,1,0,0,0,0
OG0043251,1,0,0,0,1
OG0043252,1,0,0,0,0
OG0043253,1,0,0,0,0
OG0043254,1,0,0,0,1
OG0043255,1,0,0,0,0
OG0043256,1,0,0,0,0
OG0043257,1,0,0,0,0
OG0043258,1,0,0,0,0
OG0043259,1,0,0,1,0
OG0043260,1,0,0,0,0
OG0043261,1,0,0,0,0
OG0043262,1,0,0,0,0
OG0043263,1,0,0,0,0
OG0043264,1,0,0,0,0
OG0043265,1,0,0,0,0
OG0043266,1,0,0,0,1
OG0043267,1,0,0,0,0
OG0043268,1,0,0,0,1
OG0043269,1,0,0,0,0
OG0043270,1,0,0,0,1
OG0043271,1,0,0,0,1
OG0043272,1,0,0,0,0
OG0043273,1,0,0,0,0
OG0043274,1,1,0,0,0
OG0043275,1,0,0,0,1
OG0043276,1,0,0,0,0
OG0043277,1,0,0,0,1
OG0043278,1,0,0,0,0
OG0043279,1,0,0,0,0
OG0043280,1,0,0,0,0
OG0043281,1,0,0,0,0
OG0043282,1,0,0,0,0
OG0043283,1,0,0,0,0
OG0043284,1,0,0,0,0
OG0043285,1,0,0,0,0
OG0043286,1,0,0,0,0
OG0043287,1,0,1,0,0
OG0043288,1,0,1,0,0
OG0043289,1,0,0,0,1
OG0043290,1,0,0,0,0
OG0043291,1,0,0,0,0
OG0043292,1,0,0,0,0
OG0043293,1,0,0,0,1
OG0043294,1,0,0,0,1
OG0043295,1,0,0,0,0
OG0043296,1,0,0,0,1
OG0043297,1,0,0,0,0
OG0043298,1,0,0,0,0
OG0043299,1,0,0,0,1
OG0043300,1,0,0,0,1
OG0043301,1,0,0,0,1
OG0043302,1,0,0,0,0
OG0043303,1,0,0,0,0
OG0043304,1,0,0,0,0
OG0043305,1,0,0,0,0
OG0043306,1,0,0,0,0
OG0043307,1,0,0,0,0
OG0043308,1,0,0,0,1
OG0043309,1,0,0,0,0
OG0043310,1,0,0,0,0
OG0043311,1,0,0,0,0
OG0043312,1,0,0,1,0
OG0043313,1,1,0,0,0
OG0043314,1,0,1,0,0
OG0043315,1,0,0,0,1
OG0043316,1,0,0,0,1
OG0043317,1,0,0,0,0
OG0043318,1,0,0,0,0
OG0043319,1,0,0,0,0
OG0043320,1,0,0,0,1
OG0043321,1,0,0,0,0
OG0043322,1,0,0,0,0
OG0043323,1,0,0,0,1
OG0043324,1,0,0,0,0
OG0043325,1,0,0,0,0
OG0043326,1,0,0,0,0
OG0043327,1,0,0,0,0
OG0043328,1,0,0,0,1
OG0043329,1,0,0,0,0
OG0043330,1,0,0,0,0
OG0043331,1,0,0,0,0
OG0043332,1,0,0,0,0
OG0043333,1,0,0,0,0
OG0043334,1,0,0,0,0
OG0043335,1,0,0,0,0
OG0043336,1,0,0,0,1
OG0043337,1,0,0,0,0
OG0043338,1,0,0,0,0
OG0043339,1,0,0,0,0
OG0043340,1,0,0,0,0
OG0043341,1,0,0,0,1
OG0043342,1,0,0,0,1
OG0043343,1,0,0,0,1
OG0043344,1,0,0,0,0
OG0043345,1,0,0,0,0
OG0043346,1,0,0,0,1
OG0043347,1,0,0,0,1
OG0043348,1,0,0,0,1
OG0043349,1,0,0,0,0
OG0043350,1,0,0,0,0
OG0043351,1,0,0,0,0
OG0043352,1,0,0,0,0
OG0043353,1,0,0,0,0
OG0043354,1,0,0,0,0
OG0043355,1,0,0,0,0
OG0043356,1,0,0,0,1
OG0043357,1,0,0,0,0
OG0043358,1,0,0,0,1
OG0043359,1,0,0,0,0
OG0043360,1,0,0,0,0
OG0043361,1,0,0,0,0
OG0043362,1,0,0,0,0
OG0043363,1,0,0,0,0
OG0043364,1,0,0,0,0
OG0043365,1,0,0,0,0
OG0043366,1,0,0,0,0
OG0043367,1,0,0,0,0
OG0043368,1,0,0,0,0
OG0043369,1,0,0,0,1
OG0043370,1,0,0,0,1
OG0043371,1,0,0,0,0
OG0043372,1,0,0,0,0
OG0043373,1,0,0,0,0
OG0043374,1,0,0,0,0
OG0043375,1,0,0,0,1
OG0043376,1,0,0,0,0
OG0043377,1,0,0,0,0
OG0043378,1,0,0,0,0
OG0043379,1,0,0,0,0
OG0043380,1,0,0,0,0
OG0043381,1,0,1,0,0
OG0043382,1,0,0,0,0
OG0043383,1,0,0,0,0
OG0043384,1,0,0,0,1
OG0043385,1,0,0,0,0
OG0043386,1,0,0,0,1
OG0043387,1,0,0,0,0
OG0043388,1,0,0,0,0
OG0043389,1,0,0,0,0
OG0043390,1,0,0,0,0
OG0043391,1,0,0,0,0
OG0043392,1,0,0,0,0
OG0043393,1,0,0,0,0
OG0043394,1,0,0,0,0
OG0043395,1,0,0,0,0
OG0043396,1,0,0,0,0
OG0043397,1,0,0,0,0
OG0043398,1,0,0,0,0
OG0043399,1,0,0,0,0
OG0043400,1,0,0,0,0
OG0043401,1,0,0,0,0
OG0043402,1,0,0,0,0
OG0043403,1,0,0,0,0
OG0043404,1,0,0,0,0
OG0043405,1,0,0,0,0
OG0043406,1,0,0,0,0
OG0043407,1,0,0,0,0
OG0043408,1,0,0,0,0
OG0043409,1,0,0,0,0
OG0043410,1,0,0,0,0
OG0043411,1,0,0,0,0
OG0043412,1,0,0,0,0
OG0043413,1,0,0,0,0
OG0043414,1,0,0,0,0
OG0043415,1,0,0,0,0
OG0043416,1,0,0,0,0
OG0043417,1,0,0,0,0
OG0043418,1,0,0,0,0
OG0043419,1,0,0,0,0
OG0043420,1,0,0,0,0
OG0043421,1,0,0,0,0
OG0043422,1,0,0,0,0
OG0043423,1,0,0,0,0
OG0043424,1,0,0,0,0
OG0043425,1,0,0,0,0
OG0043426,1,0,0,0,0
OG0043427,1,0,0,0,0
OG0043428,1,0,0,0,0
OG0043429,1,0,0,0,0
OG0043430,1,0,0,0,0
OG0043431,1,0,0,0,0
OG0043432,1,0,0,0,0
OG0043433,1,0,0,0,0
OG0043434,1,0,0,0,0
OG0043435,1,0,0,0,0
OG0043436,1,0,0,0,0
OG0043437,1,0,0,0,0
OG0043438,1,0,0,0,0
OG0043439,1,0,0,0,0
OG0043440,1,0,0,0,0
OG0043441,1,0,0,0,0
OG0043442,1,0,0,0,0
OG0043443,1,0,0,0,0
OG0043444,1,0,0,0,0
OG0043445,1,0,0,0,0
OG0043446,1,0,0,0,0
OG0043447,1,0,0,0,0
OG0043448,1,0,0,0,0
OG0043449,1,0,0,0,0
OG0043450,1,0,0,0,0
OG0043451,1,0,0,0,0
OG0043452,1,0,0,0,0
OG0043453,1,0,0,0,0
OG0043454,1,0,0,0,0
OG0043455,1,0,0,0,0
OG0043456,1,0,0,0,0
OG0043457,1,0,0,0,0
OG0043458,1,0,0,0,0
OG0043459,1,0,0,0,0
OG0043460,1,0,0,0,0
OG0043461,1,0,0,0,0
OG0043462,1,0,0,0,0
OG0043463,1,0,0,0,0
OG0043464,1,0,0,0,0
OG0043465,1,0,0,0,0
OG0043466,1,0,0,0,0
OG0043467,1,0,0,0,0
OG0043468,1,0,0,0,0
OG0043469,1,0,0,0,0
OG0043470,1,0,0,0,0
OG0043471,1,0,0,0,0
OG0043472,1,0,0,0,0
OG0043473,1,0,0,0,0
OG0043474,1,0,0,0,0
OG0043475,1,0,0,0,0
OG0043476,1,0,0,0,0
OG0043477,1,0,0,0,0
OG0043478,1,0,0,0,0
OG0043479,1,0,0,0,0
OG0043480,1,0,0,0,0
OG0043481,1,0,0,0,0
OG0043482,1,0,0,0,0
OG0043483,1,0,0,0,0
OG0043484,1,0,0,0,0
OG0043485,1,0,0,0,0
OG0043486,1,0,0,0,0
OG0043487,1,0,0,0,0
OG0043488,1,0,0,0,0
OG0043489,1,0,0,0,0
OG0043490,1,0,0,0,0
OG0043491,1,0,0,0,0
OG0043492,1,0,0,0,0
OG0043493,1,0,0,0,0
OG0043494,1,0,0,0,0
OG0043495,1,0,0,0,0
OG0043496,1,0,0,0,0
OG0043497,1,0,0,0,0
OG0043498,1,0,0,0,0
OG0043499,1,0,0,0,0
OG0043500,1,0,0,0,0
OG0043501,1,0,0,0,0
OG0043502,1,0,0,0,0
OG0043503,1,0,0,0,0
OG0043504,1,0,0,0,0
OG0043505,1,0,0,0,0
OG0043506,1,0,0,0,0
OG0043507,1,0,0,0,0
OG0043508,1,0,0,0,0
OG0043509,1,0,0,0,0
OG0043510,1,0,0,0,0
OG0043511,1,0,0,0,0
OG0043512,1,0,0,0,0
OG0043513,1,0,0,0,0
OG0043514,1,0,0,0,0
OG0043515,1,0,0,0,0
OG0043516,1,0,0,0,0
OG0043517,1,0,0,0,0
OG0043518,1,0,0,0,0
OG0043519,1,0,0,0,0
OG0043520,1,0,0,0,0
OG0043521,1,0,0,0,0
OG0043522,1,0,0,0,0
OG0043523,1,0,0,0,0
OG0043524,1,0,0,0,0
OG0043525,1,0,0,0,0
OG0043526,1,0,0,0,0
OG0043527,1,0,0,0,0
OG0043528,1,0,0,0,0
OG0043529,1,0,0,0,0
OG0043530,1,0,0,0,0
OG0043531,1,0,0,0,0
OG0043532,1,0,0,0,0
OG0043533,1,0,0,0,0
OG0043534,1,0,0,0,0
OG0043535,1,0,0,0,0
OG0043536,1,0,0,0,0
OG0043537,1,0,0,0,0
OG0043538,1,0,0,0,0
OG0043539,1,0,0,0,0
OG0043540,1,0,0,0,0
OG0043541,1,0,0,0,0
OG0043542,1,0,0,0,0
OG0043543,1,0,0,0,0
OG0043544,1,0,0,0,0
OG0043545,1,0,0,0,0
OG0043546,1,0,0,0,0
OG0043547,1,0,0,0,0
OG0043548,1,0,0,0,0
OG0043549,1,0,0,0,0
OG0043550,1,0,0,0,0
OG0043551,1,0,0,0,0
OG0043552,1,0,0,0,0
OG0043553,1,0,0,0,0
OG0043554,1,0,0,0,0
OG0043555,1,0,0,0,0
OG0043556,1,0,0,0,0
OG0043557,1,0,0,0,0
OG0043558,1,0,0,0,0
OG0043559,1,0,0,0,0
OG0043560,1,0,0,0,0
OG0043561,1,0,0,0,0
OG0043562,1,0,0,0,0
OG0043563,1,0,0,0,0
OG0043564,1,0,0,0,0
OG0043565,1,0,0,0,0
OG0043566,1,0,0,0,0
OG0043567,1,0,0,0,0
OG0043568,1,0,0,0,0
OG0043569,1,0,0,0,0
OG0043570,1,0,0,0,0
OG0043571,1,0,0,0,0
OG0043572,1,0,0,0,0
OG0043573,1,0,0,0,0
OG0043574,1,0,0,0,0
OG0043575,1,0,0,0,0
OG0043576,1,0,0,0,0
OG0043577,1,0,0,0,0
OG0043578,1,0,0,0,0
OG0043579,1,0,0,0,0
OG0043580,1,0,0,0,0
OG0043581,1,0,0,0,0
OG0043582,1,0,0,0,0
OG0043583,1,0,0,0,0
OG0043584,1,0,0,0,0
OG0043585,1,0,0,0,0
OG0043586,1,0,0,0,0
OG0043587,1,0,0,0,0
OG0043588,1,0,0,0,0
OG0043589,1,0,0,0,0
OG0043590,1,0,0,0,0
OG0043591,1,0,0,0,0
OG0043592,1,0,0,0,0
OG0043593,1,0,0,0,0
OG0043594,1,0,0,0,0
OG0043595,1,0,0,0,0
OG0043596,1,0,0,0,0
OG0043597,1,0,0,0,0
OG0043598,1,0,0,0,0
OG0043599,1,0,0,0,0
OG0043600,1,0,0,0,0
OG0043601,1,0,0,0,0
OG0043602,1,0,0,0,0
OG0043603,1,0,0,0,0
OG0043604,1,0,0,0,0
OG0043605,1,0,0,0,0
OG0043606,1,0,0,0,0
OG0043607,1,0,0,0,0
OG0043608,1,0,0,0,0
OG0043609,1,0,0,0,0
OG0043610,1,0,0,0,0
OG0043611,1,0,0,0,0
OG0043612,1,0,0,0,0
OG0043613,1,0,0,0,0
OG0043614,1,0,0,0,0
OG0043615,1,0,0,0,0
OG0043616,1,0,0,0,0
OG0043617,1,0,0,0,0
OG0043618,1,0,0,0,0
OG0043619,1,0,0,0,0
OG0043620,1,0,0,0,0
OG0043621,1,1,0,0,0
OG0043622,1,0,0,0,0
OG0043623,1,0,0,0,0
OG0043624,1,0,0,0,0
OG0043625,1,0,0,0,0
OG0043626,1,0,0,0,0
OG0043627,1,0,0,0,0
OG0043628,1,0,0,0,0
OG0043629,1,0,0,0,0
OG0043630,1,0,0,0,0
OG0043631,1,0,0,0,0
OG0043632,1,0,0,0,0
OG0043633,1,0,0,0,0
OG0043634,1,0,0,0,0
OG0043635,1,0,0,0,0
OG0043636,1,0,0,0,0
OG0043637,1,0,0,0,0
OG0043638,1,0,0,0,0
OG0043639,1,0,0,0,0
OG0043640,1,0,0,0,0
OG0043641,1,0,0,0,0
OG0043642,1,0,0,0,0
OG0043643,1,0,0,0,0
OG0043644,1,0,0,0,0
OG0043645,1,0,0,0,0
OG0043646,1,0,0,0,0
OG0043647,1,0,0,0,0
OG0043648,1,0,0,0,0
OG0043649,1,0,0,0,0
OG0043650,1,0,0,0,0
OG0043651,1,0,0,0,0
OG0043652,1,0,0,0,0
OG0043653,1,0,0,0,0
OG0043654,1,0,0,0,0
OG0043655,1,0,0,0,0
OG0043656,1,0,0,0,0
OG0043657,1,0,0,0,0
